Day fraction since midnight on 7/15/2019	Fluoride Probe (volts)	Fluoride Concentration (mg/L)	pH (volts)	Turbidity (1)	Time (sec)
0.55388252	0.11944842	0.99049041	0.00403833	0.08	10264.9991
0.55394039	0.11932912	0.99581514	0.00410373	0.08	10269.99907
0.55399822	0.11865262	1.026555376	0.00410181	0.08	10274.99558
0.55405612	0.11926582	0.99865203	0.00412536	0.08	10279.99814
0.55411399	0.11956965	0.985108704	0.0041183	0.08	10284.99811
0.55417189	0.11890522	1.014967733	0.00413636	0.08	10290.00067
0.55422974	0.11922545	1.000465494	0.00414783	0.08	10294.99891
0.55428762	0.11913985	1.004321642	0.00415007	0.08	10299.99974
0.5543455	0.11569837	1.172309418	0.00488925	0.08	10305.00058
0.55440336	0.11743894	1.084102894	0.00697987	0.08	10309.99968
0.55446124	0.12135684	0.909080821	0.00541592	0.1	10315.00051
0.55451911	0.12936069	0.634434141	0.01078226	0.12	10320.00048
0.554577	0.13040216	0.605423884	0.01458373	0.13	10325.00218
0.55463486	0.13156186	0.574678551	0.01331987	0.13	10330.00128
0.5546927	0.13146125	0.577282848	0.01266716	0.12	10334.99866
0.55475061	0.13126762	0.582328234	0.01113398	0.11	10340.00208
0.55480847	0.13116543	0.585008735	0.01064784	0.13	10345.00118
0.55486634	0.12992993	0.618409776	0.00982072	1.75999999	10350.00115
0.55492423	0.12878296	0.65112212	0.00893954	5.28000021	10355.00285
0.5549821	0.12949455	0.630628973	0.00841787	7.73999977	10360.00282
0.55503996	0.12902744	0.644007294	0.00818886	9.56000042	10365.00192
0.55509785	0.13058096	0.600578531	0.00791148	10.85999966	10370.00362
0.55515572	0.13171306	0.570786808	0.00780442	17.82999992	10375.00358
0.55521358	0.13203324	0.562632457	0.00773407	16.03000069	10380.00269
0.55527146	0.13245565	0.552052463	0.00793814	14.35000038	10385.00352
0.55532934	0.13244648	0.552280015	0.00781844	14.25	10390.00435
0.55538722	0.13165843	0.572189882	0.00769549	14.18000031	10395.00518
0.55544508	0.13148956	0.576548851	0.00747955	12.02999973	10400.00429
0.55550296	0.13124877	0.582821755	0.00741318	10.26000023	10405.00512
0.55556083	0.13098928	0.589658246	0.00730585	4.67999983	10410.00509
0.55561869	0.13113759	0.58574113	0.0070739	4.11999989	10415.00419
0.55567656	0.13096671	0.59025665	0.00703152	3.42000008	10420.00416
0.55573444	0.13061999	0.599526012	0.0068773	2.81999993	10425.00499
0.55579232	0.1304224	0.604873438	0.00673095	2.36999989	10430.00582
0.55585018	0.12962092	0.627057664	0.00668209	1.87	10435.00493
0.55590807	0.12941852	0.632787429	0.00661445	1.47000003	10440.00662
0.55596594	0.12895697	0.64605009	0.00638023	1.15999997	10445.00659
0.5560238	0.12838002	0.66302037	0.00632671	0.97000003	10450.0057
0.55608168	0.12767056	0.684500593	0.00630726	0.86000001	10455.00653
0.55613955	0.12714116	0.700981322	0.00616017	0.82999998	10460.0065
0.55619741	0.12676568	0.712910342	-0.00198175	0.69999999	10465.0056
0.5562553	0.12547866	0.755360826	-0.00761512	0.64999998	10470.0073
0.55631318	0.12479552	0.778910775	-0.00146444	0.62	10475.00813
0.55637104	0.12393781	0.809521063	-0.00079353	0.57999998	10480.00723
0.55642891	0.12328596	0.833586555	-0.0002215	0.56	10485.0072
0.55648678	0.12252903	0.862430603	-0.00012481	0.54000002	10490.00717
0.55654467	0.12032521	0.952220304	0.00046486	0.54000002	10495.00886
0.55660255	0.10951255	1.548013058	0.00015973	0.52999997	10500.0097
0.5566604	0.10972904	1.53302506	0.00162685	0.51999998	10505.00794
0.55671829	0.10921199	1.56906462	0.00102984	0.54000002	10510.00963
0.55677615	0.10874993	1.601987535	0.00088169	0.51999998	10515.00874
0.55683402	0.10966302	1.537580301	0.00112923	0.51999998	10520.0087
0.55689189	0.11493602	1.213169539	-0.00001265	0.50999999	10525.00867
0.55694977	0.11888566	1.015860327	0.12855157	0.50999999	10530.0095
0.55700766	0.12233584	0.869950945	0.29712546	0.49000001	10535.0112
0.55706552	0.12406296	0.804980806	0.24393417	0.44999999	10540.0103
0.5571234	0.12680444	0.711669597	0.08046246	0.41999999	10545.01114
0.55718127	0.12780252	0.680453239	0.07935064	0.38999999	10550.0111
0.55723913	0.12603475	0.736717379	0.04704874	0.37	10555.01021
0.557297	0.12053843	0.943139415	-0.20088556	0.36000001	10560.01018
0.55735489	0.11957622	0.984817882	-0.13982442	0.34999999	10565.01187
0.55741277	0.12227411	0.872367717	-0.14352773	0.34	10570.0127
0.55747063	0.12333583	0.831720409	-0.12994945	0.31999999	10575.01181
0.55752851	0.12352908	0.82452833	-0.11482477	0.31	10580.01264
0.55758637	0.1211758	0.91650737	-0.05561793	0.31	10585.01174
0.55764424	0.12073126	0.935001518	-0.04396034	0.30000001	10590.01171
0.55770212	0.12012413	0.960864254	-0.00092652	0.30000001	10595.01254
0.55775999	0.11973333	0.977888898	-0.01332367	0.30000001	10600.01251
0.55781788	0.11970887	0.978964438	0.03104107	0.30000001	10605.01421
0.55787574	0.11951003	0.987751722	0.02185395	0.30000001	10610.01331
0.55793361	0.11845657	1.03563998	-0.02595242	0.30000001	10615.01328
0.55799148	0.11659764	1.125876258	-0.19773598	0.31	10620.01325
0.55804935	0.11686619	1.112369851	-0.1924718	0.31	10625.01322
0.55810723	0.11662365	1.124560975	-0.16376643	0.30000001	10630.01405
0.55816511	0.11621515	1.145396755	-0.14458154	0.31	10635.01488
0.55822299	0.11644902	1.133421292	-0.12912723	0.31	10640.01571
0.55828084	0.11595549	1.158841097	-0.11722865	0.31999999	10645.01395
0.55833873	0.11600525	1.156252521	-0.10358297	0.31999999	10650.01565
0.5583966	0.11543531	1.186250898	-0.09305864	0.31	10655.01562
0.55845447	0.11545676	1.185107923	-0.09030516	0.30000001	10660.01558
0.55851233	0.1157639	1.16886207	-0.07700046	0.31	10665.01469
0.55857021	0.11558712	1.178185266	-0.06850848	0.31	10670.01552
0.55862809	0.11578622	1.167690193	-0.05899235	0.31999999	10675.01635
0.55868596	0.11572511	1.170901476	-0.05364748	0.31999999	10680.01632
0.55874383	0.11545835	1.185023243	-0.04887357	0.33000001	10685.01629
0.5588017	0.11592738	1.160305974	-0.0448904	0.33000001	10690.01626
0.55885958	0.1156242	1.176223561	-0.03832053	0.31999999	10695.01709
0.55891745	0.11571182	1.171601023	-0.03111034	0.31999999	10700.01706
0.55897532	0.11572453	1.170931997	-0.02851073	0.31	10705.01702
0.55903321	0.1154041	1.187915909	-0.02464284	0.30000001	10710.01872
0.55909106	0.11577962	1.168036593	-0.00792563	0.28999999	10715.01696
0.55914895	0.11562686	1.17608296	0.00454114	0.30000001	10720.01866
0.55920681	0.11610457	1.15110305	-0.00870637	0.31	10725.01776
0.55926468	0.11552722	1.181361169	-0.00279247	0.31999999	10730.01773
0.55932256	0.11592652	1.16035082	0.01258817	0.34	10735.01856
0.55938044	0.11609344	1.151678967	0.01963368	0.31999999	10740.01939
0.5594383	0.11562017	1.176436608	0.02613408	0.30000001	10745.0185
0.55949617	0.11616856	1.147797497	0.02816246	0.30000001	10750.01846
0.55955405	0.11596661	1.158262119	0.03266643	0.28999999	10755.0193
0.55961192	0.11610346	1.151160474	0.03365893	0.30000001	10760.01926
0.55966979	0.11586834	1.163388717	0.03494592	0.30000001	10765.01923
0.55972767	0.11595871	1.158673413	0.02380793	0.30000001	10770.02006
0.55978554	0.11611438	1.150595674	0.02165798	0.30000001	10775.02003
0.55984343	0.1159898	1.157055629	-0.01327303	0.30000001	10780.02173
0.55990128	0.11605115	1.153869875	0.00217684	0.33000001	10785.01997
0.55995917	0.11614762	1.148878155	0.01246238	0.31999999	10790.02166
0.56001703	0.11613776	1.149387356	0.01813895	0.31	10795.02077
0.5600749	0.11627097	1.14252701	0.02399045	0.30000001	10800.02074
0.56013277	0.11622488	1.144896011	0.02467435	0.28999999	10805.0207
0.56019065	0.1157618	1.168972387	0.02961296	0.28	10810.02154
0.56024852	0.11645144	1.133298032	0.03303335	0.28999999	10815.0215
0.56030639	0.1164268	1.134553678	0.0330633	0.31	10820.02147
0.56036424	0.11665469	1.122993344	0.03705794	0.31999999	10825.01971
0.56042215	0.11657248	1.127150022	0.03762066	0.30000001	10830.02314
0.56047999	0.11668761	1.121333153	0.03972682	0.28999999	10835.02051
0.56053789	0.11686424	1.112467338	0.04181597	0.28999999	10840.02307
0.56059576	0.11704176	1.103627476	0.0426759	0.28999999	10845.02304
0.56065365	0.11677171	1.117103037	0.04215431	0.30000001	10850.02474
0.56071151	0.11767248	1.072784186	0.04012496	0.30000001	10855.02384
0.56076938	0.11668449	1.121490393	0.04383276	0.28999999	10860.02381
0.56082725	0.11716231	1.097664598	0.0451167	0.28999999	10865.02378
0.56088512	0.11703824	1.103802075	0.04864842	0.28999999	10870.02374
0.56094297	0.1170839	1.101539392	0.04907913	0.28999999	10875.02198
0.56100086	0.11729141	1.091314524	0.05052167	0.28999999	10880.02368
0.56105876	0.11749619	1.081317224	0.05093054	0.28999999	10885.02624
0.56111661	0.11726145	1.092784893	0.04909448	0.30000001	10890.02448
0.5611745	0.11710168	1.100659559	0.04969164	0.30000001	10895.02618
0.56123237	0.11706041	1.10270286	0.05077348	0.30000001	10900.02614
0.56129023	0.11755271	1.078574097	0.04974936	0.31	10905.02525
0.5613481	0.11743908	1.084096073	0.051737	0.36000001	10910.02522
0.56140598	0.11774175	1.069449739	0.05349876	0.37	10915.02605
0.56146387	0.11731131	1.090338971	0.05507628	0.34999999	10920.02774
0.56152172	0.11767253	1.072781776	0.05611534	0.34	10925.02598
0.5615796	0.11794367	1.059788945	0.05410878	0.31999999	10930.02682
0.56163748	0.11788529	1.062573113	0.05607617	0.30000001	10935.02765
0.56169535	0.1176785	1.07249399	0.05833459	0.30000001	10940.02762
0.56175321	0.11790358	1.061700069	0.05644041	0.34	10945.02672
0.56181109	0.11798431	1.057855113	0.0557593	0.34	10950.02755
0.56186896	0.11766108	1.073333943	0.05754319	0.31999999	10955.02752
0.56192684	0.11785676	1.063936381	0.05753791	0.31	10960.02835
0.56198471	0.1180178	1.056264163	0.05894869	0.28999999	10965.02832
0.56204259	0.11829259	1.043300231	0.05888483	0.28999999	10970.02915
0.56210046	0.1180809	1.05327308	0.06052465	0.30000001	10975.02912
0.56215833	0.11838999	1.038743429	0.05880129	0.31	10980.02909
0.56221621	0.11850511	1.033383263	0.06076438	0.31	10985.02992
0.56227407	0.1181424	1.050365992	0.06038493	0.31999999	10990.02902
0.56233195	0.11847629	1.034722565	0.05992292	0.31999999	10995.02986
0.56238983	0.11859129	1.029388699	0.06084733	0.31	11000.03069
0.5624477	0.11861035	1.028507329	0.05978013	0.30000001	11005.03066
0.56250556	0.11869073	1.024798701	0.05950285	0.28999999	11010.02976
0.56256344	0.11856435	1.030635744	0.05924024	0.28	11015.03059
0.56262131	0.11895908	1.012513956	0.05973193	0.28999999	11020.03056
0.5626792	0.11914293	1.004182635	0.06211024	0.30000001	11025.03226
0.56273705	0.11897255	1.011901211	0.06083883	0.30000001	11030.0305
0.56279494	0.11950491	0.987979028	0.06349821	0.30000001	11035.03219
0.56285281	0.11905711	1.008063076	0.06286027	0.31	11040.03216
0.56291067	0.11895665	1.012624535	0.05942793	0.30000001	11045.03126
0.56296854	0.1192784	0.998087594	0.06325883	0.30000001	11050.03123
0.56302642	0.1194001	0.992643643	0.06333259	0.28999999	11055.03206
0.56308429	0.11935539	0.994640176	0.06530021	0.28999999	11060.03203
0.56314217	0.11949722	0.988320528	0.06100443	0.28999999	11065.03286
0.56320004	0.11951679	0.987451688	0.06335658	0.28	11070.03283
0.56325791	0.11951	0.987753054	0.0644713	0.28	11075.0328
0.56331579	0.11963703	0.982130188	0.06474089	0.28999999	11080.03363
0.56337365	0.11978097	0.975797491	0.0651585	0.28999999	11085.03274
0.56343154	0.11996346	0.967827437	0.06405705	0.28	11090.03443
0.56348942	0.11981767	0.974189403	0.0635072	0.28	11095.03526
0.56354728	0.11930408	0.996936382	0.06376039	0.28	11100.03437
0.56360515	0.11969717	0.979479322	0.06562079	0.28	11105.03434
0.56366303	0.11979455	0.975202145	0.06456018	0.28999999	11110.03517
0.56372089	0.11951471	0.987543997	0.06707031	0.28	11115.03427
0.56377877	0.11972409	0.978295054	0.06602266	0.27000001	11120.0351
0.56383664	0.11985961	0.972354957	0.06705969	0.27000001	11125.03507
0.56389453	0.12003137	0.96487819	0.06724133	0.30000001	11130.03677
0.56395237	0.12019534	0.957794169	0.06786039	0.34	11135.03414
0.56401027	0.12011917	0.961078461	0.06722504	0.31999999	11140.0367
0.56406814	0.12034301	0.951458882	0.06789569	0.30000001	11145.03667
0.564126	0.12051184	0.944267121	0.06777606	0.28999999	11150.03578
0.56418387	0.1203869	0.949584019	0.06855863	0.28	11155.03574
0.56424175	0.12020878	0.95721583	0.06610858	0.28	11160.03658
0.56429964	0.12090573	0.927698982	0.07087241	0.28	11165.03827
0.56435749	0.12061444	0.939923184	0.06769982	0.28999999	11170.03651
0.56441538	0.12068774	0.936832011	0.06671504	0.30000001	11175.03821
0.56447325	0.12052204	0.94383437	0.06939956	0.30000001	11180.03818
0.56453112	0.12044497	0.947109101	0.06810336	0.31	11185.03814
0.56458899	0.12060333	0.940392599	0.06855415	0.31	11190.03811
0.56464686	0.12078758	0.932637953	0.0683546	0.30000001	11195.03808
0.56470473	0.12066343	0.937856073	0.06748946	0.31	11200.03805
0.5647626	0.12096483	0.925238274	0.07143414	0.30000001	11205.03802
0.56482049	0.12110092	0.919596775	0.06912421	0.30000001	11210.03971
0.56487834	0.12107726	0.920575105	0.06750292	0.28999999	11215.03795
0.56493622	0.12076835	0.9334443	0.06717569	0.30000001	11220.03878
0.5649941	0.12096673	0.925159274	0.07026436	0.31	11225.03962
0.56505195	0.12135281	0.909245481	0.06866631	0.31	11230.03786
0.56510986	0.12125963	0.913061017	0.06830672	0.31999999	11235.04128
0.56516772	0.12114904	0.917610243	0.07052691	0.34	11240.04038
0.5652256	0.12083393	0.930697278	0.0695706	0.31999999	11245.04122
0.56528347	0.12110008	0.919631491	0.06734794	0.31999999	11250.04118
0.56534134	0.12138782	0.907816015	0.06934786	0.31999999	11255.04115
0.56539921	0.12097875	0.924659647	0.06851414	0.31	11260.04112
0.56545709	0.1211904	0.915906212	0.06944163	0.30000001	11265.04195
0.56551495	0.12130071	0.911376903	0.06829719	0.31	11270.04106
0.56557282	0.12139787	0.907406087	0.07174069	0.31	11275.04102
0.5656307	0.12144115	0.905642858	0.06845548	0.30000001	11280.04186
0.56568858	0.12136044	0.908933755	0.07193265	0.30000001	11285.04269
0.56574645	0.12172815	0.89403684	0.06898829	0.30000001	11290.04266
0.56580432	0.12170506	0.894965051	0.07004757	0.30000001	11295.04262
0.5658622	0.12162568	0.898163462	0.0707137	0.31	11300.04346
0.56592006	0.12138437	0.907956779	0.0719493	0.31999999	11305.04256
0.56597793	0.12202942	0.882013733	0.0719469	0.31	11310.04253
0.5660358	0.12186801	0.888435049	0.06969608	0.30000001	11315.0425
0.56609369	0.1217685	0.892417092	0.06917298	0.30000001	11320.04419
0.56615156	0.12196481	0.8845785	0.0709932	0.30000001	11325.04416
0.56620943	0.12152762	0.90213032	0.0718867	0.28999999	11330.04413
0.5662673	0.1218942	0.887389973	0.07286464	0.30000001	11335.0441
0.56632519	0.12153762	0.901724985	0.07199682	0.30000001	11340.04579
0.56638304	0.12163518	0.897780083	0.07312483	0.30000001	11345.04403
0.56644091	0.12184671	0.889285903	0.07027936	0.28999999	11350.044
0.56649879	0.12196087	0.884735144	0.07233348	0.28999999	11355.04483
0.56655667	0.12222008	0.874488538	0.07313384	0.30000001	11360.04566
0.56661453	0.12198542	0.883759554	0.07171226	0.30000001	11365.04477
0.56667242	0.12227415	0.872366149	0.07117965	0.31	11370.04646
0.5667303	0.12161504	0.898593041	0.07438766	0.31	11375.0473
0.56678815	0.12194943	0.885190125	0.07150595	0.30000001	11380.04554
0.56684604	0.12236131	0.868955729	0.07098982	0.30000001	11385.04723
0.56690391	0.12190077	0.887127999	0.07594457	0.30000001	11390.0472
0.56696178	0.12236714	0.868728087	0.06978154	0.30000001	11395.04717
0.56701965	0.12201628	0.882534737	0.07467197	0.31	11400.04714
0.56707752	0.12195746	0.884870739	0.07454488	0.31	11405.0471
0.56713541	0.1221424	0.877546723	0.07532593	0.34999999	11410.0488
0.56719327	0.12187746	0.888057818	0.07392745	0.41999999	11415.0479
0.56725115	0.12215357	0.877106314	0.07420106	0.37	11420.04874
0.56730902	0.12228851	0.871803347	0.07430769	0.34	11425.0487
0.56736689	0.12257995	0.860459279	0.07244783	0.31999999	11430.04867
0.56742475	0.12198713	0.88369164	0.07103473	0.31	11435.04778
0.56748263	0.12230514	0.871152033	0.07272252	0.31999999	11440.04861
0.5675405	0.12226047	0.872902637	0.07307702	0.31	11445.04858
0.56759837	0.12250843	0.863229396	0.07370911	0.31	11450.04854
0.56765624	0.12233465	0.869997471	0.07222464	0.31	11455.04851
0.56771413	0.12200888	0.882828284	0.07404353	0.31	11460.05021
0.56777199	0.12241442	0.866884167	0.07190398	0.31	11465.04931
0.56782986	0.12204266	0.881489075	0.07180062	0.31	11470.04928
0.56788775	0.12224227	0.873616898	0.07212467	0.30000001	11475.05098
0.56794561	0.12218941	0.87569471	0.07457191	0.31999999	11480.05008
0.56800348	0.12205373	0.881050647	0.07423376	0.31999999	11485.05005
0.56806135	0.12231894	0.870611925	0.07380001	0.33000001	11490.05002
0.56811921	0.12205355	0.881057774	0.07182687	0.33000001	11495.04912
0.56817711	0.12223575	0.873872919	0.07267594	0.31999999	11500.05168
0.56823498	0.12242422	0.866502457	0.07530582	0.31	11505.05165
0.56829286	0.12223812	0.873779847	0.07275355	0.31999999	11510.05248
0.56835074	0.12231454	0.870784097	0.07351001	0.31999999	11515.05331
0.56840859	0.12289257	0.848454837	0.0793907	0.31	11520.05155
0.56846648	0.12247138	0.864667924	0.07510052	0.31	11525.05325
0.56852435	0.122215	0.874688206	0.07651591	0.31999999	11530.05322
0.56858221	0.12240244	0.867351017	0.07405696	0.36000001	11535.05232
0.56864008	0.12275836	0.853587777	0.07024889	0.34	11540.05229
0.56869797	0.12265374	0.857610558	0.07395639	0.33000001	11545.05398
0.56875585	0.12270997	0.855446087	0.07735133	0.31	11550.05482
0.56881371	0.12208881	0.87966274	0.07510802	0.31	11555.05392
0.56887159	0.12256722	0.860951687	0.07729322	0.31999999	11560.05475
0.56892946	0.12303689	0.842969672	0.0758162	0.31999999	11565.05472
0.56898732	0.12253907	0.862041556	0.07343956	0.31	11570.05382
0.5690452	0.12278082	0.852726622	0.07463727	0.31	11575.05466
0.56910308	0.12300922	0.84401857	0.07369269	0.31	11580.05549
0.56916096	0.1221661	0.876612545	0.07432514	0.31999999	11585.05632
0.56921882	0.12252147	0.862723666	0.07737708	0.31	11590.05542
0.56927668	0.12238429	0.868058784	0.07384501	0.31	11595.05453
0.56933456	0.12317877	0.837611811	0.07548992	0.31	11600.05536
0.56939243	0.12265273	0.857649486	0.0785958	0.30000001	11605.05533
0.56945031	0.12315664	0.838445267	0.07605301	0.31	11610.05616
0.56950819	0.12269694	0.855947166	0.07581028	0.30000001	11615.05699
0.56956607	0.12281505	0.851415857	0.07563379	0.28999999	11620.05782
0.56962392	0.12298749	0.844843213	0.0748904	0.30000001	11625.05606
0.56968181	0.12304968	0.842485277	0.07574321	0.31	11630.05776
0.56973967	0.12296233	0.845799029	0.07501215	0.30000001	11635.05686
0.56979755	0.12296802	0.845582774	0.07594853	0.30000001	11640.0577
0.56985541	0.12274265	0.854190641	0.07458267	0.30000001	11645.0568
0.56991329	0.12253761	0.862098119	0.07591007	0.30000001	11650.05763
0.56997114	0.12275285	0.853799172	0.07628127	0.28999999	11655.05587
0.57002904	0.12262546	0.858701213	0.07469945	0.28999999	11660.05843
0.57008692	0.12300213	0.844287543	0.07473402	0.31999999	11665.05926
0.57014479	0.12321856	0.836115332	0.07630433	0.31	11670.05923
0.57020266	0.12291379	0.847646097	0.07306577	0.31	11675.0592
0.57026053	0.12279113	0.852331611	0.07690767	0.31	11680.05917
0.57031841	0.12269701	0.855944473	0.07669519	0.31	11685.06
0.57037629	0.12280913	0.851642407	0.07395856	0.30000001	11690.06083
0.57043415	0.12299639	0.844505365	0.0738581	0.28999999	11695.05994
0.57049201	0.12316231	0.838231645	0.07654756	0.30000001	11700.05904
0.57054988	0.12291957	0.847425942	0.07526939	0.28999999	11705.05901
0.57060777	0.12319415	0.837033061	0.07687401	0.30000001	11710.0607
0.57066563	0.1227752	0.852942021	0.07517398	0.31	11715.05981
0.57072352	0.12303346	0.843099623	0.07452767	0.31999999	11720.0615
0.5707814	0.12327194	0.83411194	0.07305369	0.31	11725.06234
0.57083925	0.12302005	0.843607877	0.07900412	0.30000001	11730.06058
0.57089712	0.1230518	0.842405013	0.0763272	0.31	11735.06054
0.57095501	0.12275553	0.853696345	0.07733815	0.31	11740.06224
0.57101288	0.12283817	0.850531666	0.07668534	0.30000001	11745.06221
0.57107075	0.12289304	0.848436916	0.07597884	0.30000001	11750.06218
0.57112863	0.12286028	0.84968696	0.07736087	0.30000001	11755.06301
0.57118651	0.12277959	0.85277376	0.07604735	0.28999999	11760.06384
0.57124436	0.12254813	0.861690634	0.07725958	0.30000001	11765.06208
0.57130223	0.12309913	0.840615076	0.07893394	0.30000001	11770.06205
0.57136011	0.1230929	0.840850466	0.07877447	0.31	11775.06288
0.57141798	0.12258475	0.860273684	0.07723603	0.31	11780.06285
0.57147585	0.12271924	0.85508978	0.0765127	0.31999999	11785.06282
0.57153374	0.12305801	0.842169945	0.0790856	0.31	11790.06451
0.5715916	0.1228063	0.851750728	0.07812987	0.31	11795.06362
0.57164947	0.12270355	0.855692937	0.07840839	0.31999999	11800.06358
0.57170736	0.12271339	0.855314617	0.07805549	0.31999999	11805.06528
0.57176521	0.12268519	0.856399273	0.07701312	0.31	11810.06352
0.5718231	0.12258077	0.860427571	0.07839589	0.31999999	11815.06522
0.57188096	0.12282441	0.851057787	0.07980531	0.31	11820.06432
0.57193885	0.1228883	0.84861767	0.07915029	0.30000001	11825.06602
0.57199673	0.12236839	0.868679287	0.07740927	0.30000001	11830.06685
0.57205459	0.12275656	0.853656829	0.07894263	0.31999999	11835.06595
0.57211247	0.12298791	0.844827266	0.07908425	0.33000001	11840.06678
0.57217034	0.12304354	0.842717782	0.07824772	0.31999999	11845.06675
0.57222821	0.12266224	0.857283015	0.07767306	0.33000001	11850.06672
0.57228607	0.12315363	0.838558693	0.07954821	0.33000001	11855.06582
0.57234397	0.1227839	0.852608598	0.0796119	0.33000001	11860.06838
0.57240181	0.12286919	0.849346794	0.07882177	0.31999999	11865.06576
0.57245969	0.12307918	0.841369085	0.07843841	0.31	11870.06659
0.57251758	0.12281037	0.851594949	0.0789322	0.31	11875.06829
0.57257544	0.12306861	0.841768852	0.07686359	0.31999999	11880.06739
0.5726333	0.12296519	0.845690325	0.0780727	0.31	11885.0665
0.57269119	0.12301661	0.843738306	0.07783119	0.30000001	11890.06819
0.57274907	0.12304816	0.842542829	0.07764275	0.30000001	11895.06902
0.57280694	0.12299941	0.844390755	0.08119023	0.30000001	11900.06899
0.57286481	0.12224111	0.873662442	0.07567126	0.30000001	11905.06896
0.57292267	0.12320296	0.83670172	0.07990316	0.30000001	11910.06806
0.57298056	0.12317249	0.837848243	0.07939342	0.31	11915.06976
0.57303843	0.12305445	0.842304694	0.07984026	0.31	11920.06973
0.5730963	0.12282383	0.851079971	0.08019434	0.30000001	11925.0697
0.57315418	0.12295621	0.846031688	0.08051493	0.31	11930.07053
0.57321204	0.12310526	0.840383528	0.08004089	0.31999999	11935.06963
0.57326991	0.12309667	0.840708015	0.08032076	0.31	11940.0696
0.5733278	0.12320237	0.836723906	0.07854768	0.31	11945.0713
0.57338566	0.12339909	0.829359216	0.07980759	0.31999999	11950.0704
0.57344354	0.12309011	0.840955903	0.08093712	0.31	11955.07123
0.5735014	0.12329052	0.833415745	0.08230983	0.31	11960.07034
0.57355929	0.12281939	0.85124981	0.07875139	0.30000001	11965.07203
0.57361714	0.12324043	0.835293953	0.08098411	0.30000001	11970.07027
0.57367502	0.12319808	0.836885239	0.07804035	0.30000001	11975.0711
0.57373289	0.12288581	0.848712638	0.07973434	0.31	11980.07107
0.57379078	0.12328301	0.833697076	0.08169483	0.31	11985.07277
0.57384862	0.12305378	0.842330056	0.07958978	0.31	11990.07014
0.57390651	0.12313275	0.839345938	0.07995268	0.33000001	11995.07184
0.5739644	0.12327798	0.833885556	0.08047818	0.31999999	12000.07354
0.57402225	0.12318944	0.837210256	0.07947138	0.31	12005.07178
0.57408014	0.1233029	0.832952187	0.07854151	0.31999999	12010.07347
0.57413802	0.12304889	0.842515188	0.08213831	0.31999999	12015.0743
0.57419588	0.12350506	0.825418873	0.07962967	0.31999999	12020.07341
0.57425376	0.12309809	0.840654366	0.08108164	0.31999999	12025.07424
0.57431163	0.12327021	0.834176793	0.08031794	0.31	12030.07421
0.5743695	0.12312239	0.839736818	0.08090714	0.31	12035.07418
0.57442736	0.12318099	0.837528248	0.08025753	0.33000001	12040.07328
0.57448525	0.1232532	0.834814719	0.08245146	0.31999999	12045.07498
0.57454311	0.12299713	0.84447728	0.07998773	0.33000001	12050.07408
0.57460099	0.12313376	0.83930784	0.07915492	0.33000001	12055.07491
0.57465885	0.12325387	0.834789583	0.08082238	0.33000001	12060.07402
0.57471674	0.1234632	0.826973135	0.08166087	0.34	12065.07571
0.57477462	0.12303132	0.843180711	0.08081771	0.33000001	12070.07654
0.57483247	0.12305407	0.842319079	0.0793506	0.33000001	12075.07478
0.57489037	0.12329327	0.833312751	0.07954431	0.33000001	12080.07734
0.57494822	0.12298884	0.844791958	0.0814117	0.33000001	12085.07558
0.57500611	0.12312304	0.839712288	0.08103862	0.31999999	12090.07728
0.57506398	0.1231377	0.839159239	0.08064961	0.31999999	12095.07725
0.57512185	0.1228165	0.851360377	0.08064783	0.31999999	12100.07722
0.57517973	0.12320825	0.836502829	0.08098098	0.31999999	12105.07805
0.57523759	0.12330453	0.832891173	0.08110069	0.31	12110.07715
0.57529547	0.12310211	0.840502505	0.08170418	0.31	12115.07798
0.57535333	0.12340134	0.829275358	0.08306333	0.30000001	12120.07709
0.57541122	0.12323298	0.835573665	0.0809975	0.31	12125.07878
0.57546909	0.12332042	0.832296608	0.08345842	0.31999999	12130.07875
0.57552696	0.1230314	0.84317768	0.07973754	0.33000001	12135.07872
0.57558484	0.12326348	0.83442913	0.0808862	0.31999999	12140.07955
0.57564269	0.12318642	0.837323891	0.08054399	0.31999999	12145.07779
0.57570058	0.12313677	0.839194313	0.08109109	0.33000001	12150.07949
0.57575846	0.12274761	0.854000257	0.08256719	0.33000001	12155.08032
0.57581633	0.12257574	0.860622095	0.07926048	0.33000001	12160.08029
0.5758742	0.122894	0.848400313	0.07981285	0.33000001	12165.08026
0.57593206	0.12330637	0.832822303	0.08150055	0.33000001	12170.07936
0.57598995	0.12339026	0.829688395	0.08249687	0.31999999	12175.08106
0.5760478	0.12301394	0.843839555	0.08086067	0.31	12180.0793
0.57610569	0.12263489	0.858337379	0.08291913	0.31	12185.08099
0.57616355	0.1227778	0.852842364	0.08117495	0.31	12190.0801
0.57622144	0.12305275	0.842369048	0.08154338	0.31	12195.08179
0.57627931	0.12275427	0.853744688	0.08176611	0.31999999	12200.08176
0.57633718	0.12294715	0.846376233	0.08289712	0.31999999	12205.08173
0.57639506	0.12259554	0.859856628	0.07886036	0.31999999	12210.08256
0.57645291	0.12285706	0.849809927	0.08298054	0.31999999	12215.0808
0.57651079	0.12303162	0.843169343	0.07920908	0.31999999	12220.08163
0.57656866	0.12260867	0.859349398	0.07932553	0.31999999	12225.0816
